,spkcom,colcom,libcom,spkmil,colmil,libmil,libhomo,libmslm,gunlaw,grass,reliten,pray,prayer,bible,conlabor,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,pillok,polabuse,owngun,shotgun,rowngun,viruses,intmil,abpoorw,godchnge,prayfreq,religcon,religint,comfort
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.7395264116575592,0.0,0.0,0.4464285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.0,0.0,0.0,0.10598735344486887,0.6890310509495375,0.0,0.958005249343832,0.4532710280373832,0.7395264116575592,0.0,0.4214390602055801,0.9116022099447514,1.0,0.0,0.6689466484268126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.8317821518017747,0.0,0.0,0.10598735344486887,0.6817687158067249,0.0,0.0,0.0,0.7395264116575592,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657894736842106,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49573786646957385,0.0,0.15524193548387089
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4214390602055801,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395264116575592,0.6025974025974026,0.09838472834067558,0.0,1.0,0.10333741800619922,0.0,0.21713300513076172,0.0,0.0,0.0,0.2593832729151102,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4214390602055801,0.0,0.0,0.43052737364692617,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1289473684210527,0.0,1.0,1.0,1.0,0.0,0.3367768595041323,0.2926267281105991,0.0,0.0,0.42647058823529416,0.8247729135788158,0.0
6,0.8317821518017747,0.0,0.16028488962004872,0.0,0.0,0.8098200286318086,0.0,0.0,0.0,0.0,0.09838472834067558,0.8482142857142857,1.0,0.5121531031500035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.0,0.0,0.0,0.37237058944296164,0.6226683578347834,0.7226041792975223,0.7021276595744681,0.0,0.0,1.0,0.09838472834067558,0.1512773330701851,0.0,0.10333741800619922,1.0,0.835584542018513,0.0,0.0,0.0,0.0,0.0,0.0,0.1289473684210527,1.0,0.0,0.0,1.0,0.11764705882352944,0.6301652892561984,0.0,0.0,0.0,0.869118565438487,0.0,0.15524193548387089
8,0.0,0.8386734718746433,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.4214390602055801,0.0,1.0,0.43052737364692617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550165344977044,1.0,0.0,0.9957627118644068,0.6922686516663847,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.0,0.7649103840904053,0.0,0.10598735344486887,0.6817687158067249,0.0,0.0,0.4532710280373832,0.0,1.0,0.894273127753304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657894736842106,1.0,0.0,0.0,0.46153846153846145,0.0,0.0,0.3921568627450981,0.0,0.0,0.32499776964938887,0.0,0.15524193548387089
